,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-030
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ISOLATION OF INFECTIOUS PANCREATIC NECROSIS VIRUS FROM GOLDFISH (""CARASSIUS AURATUS"") AND CHUM SALMON (""ONCORHYNCHUS KETA"") IN KOREA"
3,Author:,"HAH, YUNG-CHIL"
4,,"HONG, SOON-WOO"
5,,"KIM, MI-HEE"
6,,"FRYER, J L"
7,,"WINTON, J R"
8,Publication Year :,1985
9,Source Citation:,"THE KOREAN JOURNAL OF MICROBIOLOGY, 22(02):85-90, 1984"
10,# Pages / Video Length:,6
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-84-030
13,Grant/Contract #:,NOAA SEA GRANT
14,Abstract:,INFECTIOUS PANCREATIC NECROSIS VIRUS;GOLDFISH;​C
