,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-81-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"NEARSHORE WAVE CLIMATOLOGY YAQUINA BAY, OREGON (1971-1981)"
3,Author:,"Creech, Clayton"
4,Publication Year :,1981
5,Publisher:,Oregon State University Sea Grant College Program
6,# Pages / Video Length:,63
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-T-81-002
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"This report describes the nearshore wave climatology off Yaquina Bay (Newport), Oregon for the period October 1971-March 1981, and extends the time period for the wave climatology reported earlier, Creech (1977). It includes a brief description of the wave measurement system, calibration procedures, and data reduction techniques employed. Resulting data are presented as tables and diagrams showing mean, percentage exceedance, occurrence and persistence of given conditions; three-month time history plots of wave height and period are also included for the entire record length."
