,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-21-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sustainability Internships at Oregon Businesses (video)
3,Author:,"Schmokel, Chris"
4,,"Kolesar, Sarah"
5,Publication Year :,2021
6,Publisher:,Oregon Sea Grant
7,,"Published on YouTube February 9, 2021"
8,# Pages / Video Length:,3:32 minutes/seconds
9,Publication Type:,videos
10,Program Report #:,ORESU-V-21-001
11,URL:,https://youtu.b​e/SlL-​5yuzHpo
12,Abstract:,"Three interns talk about their participation in the Oregon Applied Sustainability Experience paid internship program in 2020. Oregon Sea Grant and the Oregon Department of Environmental Quality coordinate the program, which is funded by the U.S. Environmental Protection Agency. For 10 weeks each summer, undergraduate and graduate students are matched with businesses in Oregon to help them conserve water and energy, keep waste out of landfills and waterways, reduce their carbon footprint and save money. Learn more at seagrant.oregon​state.edu/OASE.​ The interns featured in the video are: -- Angel Contreras Cruz, a doctoral student at Portland State University who worked at Oregon Soap Co. -- Alexi Overland, a double major in chemistry and environmental science at the University of Oregon. She worked at Defunkify, a cleaning products manufacturer in Eugene. -- Connor Nolan, who earned an MBA from the University of Oregon in 2020. He interned at Port Orford Sustainable Seafood."
