,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,EFFECT OF CATIONS ON THE INTERACTION BETWEEN PARALYTIC SHELLFISH POISON AND BUTTER CLAM (SAXIDOMUS GIGANTEUS) MELANIN
3,Author:,"PRICE, R J"
4,,"LEE, JONG SUN"
5,Publication Year :,1972
6,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 29(11):1659-​1661, NOV. 1972"
7,# Pages / Video Length:,3
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​72-​019; OSU AES TP# 3263
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,PART OF DISSERTATION
