,MetadataField,Metadata
0,NSGL Document #:,MASGC-N-09-14a
1,Sea Grant Program/Affiliate:,Mississippi Alabama Sea Grant
2,Title:,"The SandBar (Volume 7:4, January 2009): Legal Reporter for the National Sea Grant College Program"
3,Editor :,"Bowling, Terra"
4,,"Roberson, Waurene"
5,Publication Year :,2008
6,Publisher:,University of Mississippi Sea Grant Law Center
7,# Pages / Video Length:,24
8,Publication Type:,periodicals
9,Program Report #:,MASGP-08-004-04
10,Grant/Contract #:,NOAA Sea Grant No. NA16RG2258
11,,NOAA Sea Grant No. NA06OAR4170078
12,Project #:,O-1
13,Notes:,Four issues published in 2009 (MASGC-​N-​09-​014)
14,Abstract:,"The SandBar is a quarterly publication reporting on legal issues affecting the U.S. oceans and coasts. Its goal is to increase awareness and understanding of coastal problems and issues. The following titles are in this issue: Supreme Court says Navy may continue sonar training, by T. Bowling; Minnesota requires permit for ballast water discharges in Lake Superior, by S. Showalter; Florida's beach renourishment act upheld, by M. King; EPA may obtain administrative warrants under TSCA, by N.B. Paradise; Court dismisses claim on Atoll, by Bowling; Alaska denies compensation for shorter salmon season, by J. Proctor; Sailboat passenger partially liable for loss of taste and smell, by Bowling; Oregon court upholds crab pot regulations, by Bowling; Resort not liable for rental company's actions, by Bowling; Federal Legislation 2008; International Law Update; Coast to Coast."
