,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-046
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FISHERIES AS SUBSISTENCE RESOURCES: GROWTH AND DECLINE OF THE COLUMBIA RIVER SALMON FISHERY
3,Author:,"SMITH, COURTLAND L"
4,Publication Year :,1977
5,Source Citation:,THOSE WHO LIVE FROM THE SEA A STUDY IN MARITIME ANTHROPOLOGY M. ESTELLI S SMITH (EDITOR) PP. 215-234 1977
6,# Pages / Video Length:,20
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-77-046
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/PPA-5
11,Abstract:,FISHERIES;ANTHR​OPOLOGY;SALMON;​GROWTH
