,MetadataField,Metadata
0,NSGL Document #:,OREXT-Q-91-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Towboat/Fishing Lane Negotiations Annual Report 1991
3,Author:,"Taylor, Boone C."
4,Publication Year :,1991
5,Publisher:,Oregon State University Extension Service
6,# Pages / Video Length:,2
7,Publication Type:,"program reports (annual, progress, planning reports, etc)"
8,Program Report #:,OREXT-Q-91-001
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,Charts were not scanned that are mentioned in this two pager.
11,Abstract:,"The annual meeting of towboat and fishing industry representatives was held in Astoria, Oregon, on April 5, 1991. No changes were made to existing charts during the meeting. The Northwest Towboat Association has assumed management responsibility that Oregon State University exercised in the past. I am the managing administrator. OSU Extension Sea Grant is still a cooperating agency and remains active in the program."
