,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-12-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Biota on Japanese tsunami marine debris (blog site)
3,Author:,"Miller, Jessica"
4,Publication Year :,2012
5,# Pages / Video Length:,4
6,Publication Type:,"web/blog sites (topical), other web-based resources"
7,Program Report #:,ORESU-I-12-002
8,Project #:,R/NIS-23-PD
9,URL:,http://blogs.or​egonstate.edu/f​loatingdock/
10,Abstract:,The blog serves as a communication tool for scientists from the OSU Hatfield Marine Science Center to report information and share photos on evaluation of the floating dock's marine organisms as they become available.
