,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-10-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Earth day is every day: spreading the news about invasive species
3,Author:,"Mosher, Patterson Kathleen"
4,,"Chan, Sam"
5,,"Goettel, Robin"
6,Publication Year :,2010
7,Source Citation:,"""Aquatic Invasions,"" 5(1):119-121, February 2010 [Proceedings of the 16th International Conference on Aquatic Invasive Species, Montreal, Canada, April 19-23, 2009]."
8,DOI #:,10.3391/ai.2010​.5.1.14
9,# Pages / Video Length:,3
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-10-028
12,Project #:,A/NIS-18-NSI
13,Abstract:,"A special session at the 2009 ICAIS meeting offered participants a chance to experience an outstanding ""free choice learning"" center: the Montreal Biodome. The setting sparked an engaging discussion of AIS outreach opportunities with partners including members of the Association of Zoos and Aquariums and other educational institutions."
