,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-98-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Kalkipyrone, a toxic ""gamma""-pyrone from an assemblage of the marine cyanobacteria ""Lyngbya majuscula"" and ""Tolypothrix"" sp"
3,Author:,"Graber, Melodie A."
4,,"Gerwick, William H."
5,Publication Year :,1998
6,Source Citation:,"""Journal of Natural Products,"" 61(5):677-680, 1997"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-98-003
10,Project #:,R/BT-18
11,Abstract:,"Cyanobacteria are an important source of structurally new and biologically active natural products for drug discovery efforts. Kalkipyrone, in this study, was isolated from an assemblage of the marine cyanobacteria ""Lyngbya majuscula"" and ""Tolypothrix"" sp. Kalkipyrone is the first ""gamma""- pyrone-​containing natural product isolated from a cyanobacterium, and it displays potent brine shrimp and gold fish toxicity."
