,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,AN AUTOMATED TECHNIQUE FOR TOTAL DISSOLVED FREE AMINO ACIDS IN SEAWATER
3,Author:,"COUGHENOWER, D DOUGLAS"
4,,"CURL, HERBERT CHARLES JR"
5,Publication Year :,1975
6,Source Citation:,"LIMNOLOGY AND OCEANOGRAPHY, 20(01):128-131, JAN. 1975"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-75-015
10,Grant/Contract #:,NOAA SEA GRANT/ ORESU SG PR# 061
