,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A COMPLETE LARVAL DESCRIPTION OF PANDALUS JORDANIA RATHBUN (DECAPODA PANDALIDAE) AND ITS RELATION TO OTHER MEMBERS OF THE GENUS PANDALUS
3,Author:,"ROTHLISBERG, PETER CHARLES"
4,Publication Year :,1980
5,Source Citation:,"CRUSTACEANA, 38(01):19-48, 1980"
6,# Pages / Video Length:,30
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-80-008
9,Grant/Contract #:,NOAA SEA GRANT
