,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-021
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PARALYTIC SHELLFISH POISON AND MELANIN DISTRIBUTION IN FRACTIONS OF TOXIC BUTTER CLAM (SACIDOMUS GIGANTEUS) SIPHON
3,Author:,"PRICE, R J"
4,,"LEE, JONG SUN"
5,Publication Year :,1972
6,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 29(11):1657-​1658, NOV. 1972"
7,# Pages / Video Length:,2
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-​R-​72-​021; OSU AES TP# 3264; NOAA-73080308
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,BASED ON DISSERTATION
