,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Eye tracking test (YouTube video)
3,Author:,"Stofer, Katie"
4,Publication Year :,2012
5,# Pages / Video Length:,2 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-12-009
8,Project #:,R/IED-10
9,URL:,http://www.yout​ube.com/watch?v​=-​3MmOyj795w&list​=UUkM5rgmnig1CY​OhXh6cJAXA
10,Abstract:,Free-Choice Learning Ph.D. candidate Katie Stofer sets up and tests an SMI eye-tracking system for her research.
