,MetadataField,Metadata
0,NSGL Document #:,ORESU-X2-81-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,COMPARISON OF RESILIENT CHARACTERISTICS OF ASPHALT CONCRETE USING DIAMETRAL AND TRIAXIAL TEST METHODS
3,Author:,"PONG, SHIO-JIN"
4,Publication Year :,1982
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X2-81-009
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,R/CE-6
11,Abstract:,ASPHALT;CONCRET​E;ENGINEERING. See digital for abstract.
