,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,PRINCIPAL BACTERIAL DISEASES OF CULTURED MARINE FISH
3,Author:,"FRYER, J L"
4,,"ROHOVEC, J S"
5,Publication Year :,1984
6,Source Citation:,"HELGOLANDER MEERESUNTERSUCH​UNGEN, 37( ):533-545, 1984"
7,# Pages / Video Length:,13
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-84-010
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,BACTERIAL DISEASE;FISH;PA​THOLOGY
