,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-70-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,METABOLIC ADAPTATIONS IN VERTICALLY-​SEPARATED POPULATIONS OF MYTILUS CALIFORNIANUS CONRAD
3,Author:,"MOON, THOMAS W"
4,,"PRICHARD, A W"
5,Publication Year :,1970
6,Source Citation:,"JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY, 5(01):35-46, AU G. 1970"
7,# Pages / Video Length:,12
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-70-002
10,Grant/Contract #:,NOAA SEA GRANT
11,,PHS G# 5R02-GM-13241
