,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-19-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Klamath River Parasite Song (The Ballad of Ceratonova Shasta)
3,Author:,"Laber, Christien"
4,,"Bartholomew, Je​rri"
5,Publication Year :,2019
6,# Pages / Video Length:,4:09 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-19-002
9,Grant/Contract #:,NA180AR4170072
10,Notes:,"Published on Youtube March 13, 2019"
11,URL:,https://youtu.b​e/DaGyOAIRvFk
12,Abstract:,"This music video is a ballad created from research on Ceratonova Shasta, a parasite that effects salmon on the Klamath River in Oregon."
