,MetadataField,Metadata
0,NSGL Document #:,TAMU-N-71-001
1,Sea Grant Program/Affiliate:,Texas Sea Grant
2,Title:,"Sea Grant 70's (Volume 1, Numbers 5-12, 1971; Volume 2, Numbers 1-4, 1971)"
3,Editor :,"Miloy, Leatha"
4,,"Howe, Janet"
5,Publication Year :,1971
6,# Pages / Video Length:,114
7,Publication Type:,periodicals
8,Abstract:,"Sea Grant 70's is available free of charge upon written request. This publication is supported by the Office of Science Information Services, National Science Foundation, grant number GN-883, made to Texas A&M University. Its purpose is to make known the availability of published materials resulting from work supported by the National Sea Grant Program, National Oceanographic and Atmospheric Administration, U.S. Department of Commerce. Articles of interest: 1. In Vol. 2(1): Sea Grant Colleges: Opening of an era, p. 1. National Sea Grant Colleges: The First Four (University of Rhode Island, University of Washington, Oregon State University, Texas A&M University), pp. 4-6."
9,,Subjects include aquaculture; marine law; municipal wastes; oil spill; pollution; estuaries; fish medicine; nutrition; shrimp; drugs from the sea; education; coastal zone; recreational impact; ocean survey; engineering; Hawaii's floating city; ocean law; pan-size salmon from Ocean Systems; OSU to Samoa.
