,MetadataField,Metadata
0,NSGL Document #:,OREXT-G-83-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,How to identify a soft-shell crab
3,Author:,"Spears, Carol J."
4,,"Faudskar, John"
5,,"Demory, Darrell"
6,Publication Year :,1983
7,Publisher:,Oregon State University Extension Service
8,# Pages / Video Length:,2
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,SG 76; OREXT-G-83-003
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,CRAB;IDENTIFICA​TION
