,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science: Clara Bird (Webinar held October 14, 2020)"
3,Author:,"Bird, Clara"
4,,"Carroll, Lindsay"
5,Publication Year :,2020
6,Publisher:,"Oregon Sea Grant; Published on YouTube October 28, 2020"
7,# Pages / Video Length:,24:59 minutes/sec
8,Publication Type:,"webinars, virtual meetings, conferences, seminars"
9,Program Report #:,ORESU-W-20-011
10,Project #:,A/E/C OED 2018-21
11,URL:,https://youtu.b​e/AgA_tp9kOoM
12,Abstract:,"This career webinar is part of a series for middle and high school students. Clara Bird talks about her educational and career journey from Michigan to Oregon State University, where she is a doctoral student in the College of Agricultural Sciences."
