,MetadataField,Metadata
0,NSGL Document #:,CUIMR-W-95-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Taxonomy of Economic Seaweeds: With reference to some Pacific species Volume VI
3,Editor :,"Abbott, Isabella A."
4,Publication Year :,1997
5,Source Citation:,"Workshop proceedings, Malaya, Kuala Lumpur, July 1995, Results of an international workshop sponsored by the California Sea Grant College System in cooperation with the Pacific Sea Grant College Programs of Alaska, Hawaii, Oregon, and Washington and hosted by the University of Malaya, Kuala Lumpur, July 1995"
6,Publisher:,California Sea Grant College System
7,# Pages / Video Length:,212
8,Publication Type:,conference/work​shop proceedings
9,Program Report #:,T-040
10,Grant/Contract #:,NA36RG0537
11,Project #:,A/P-1
12,Abstract:,"Confusion in the taxonomy of economically important tropical and subtropical algae remains an obstacle to progress in Pacific seaweed aquaculture and marine natural products chemistry. In this richly illustrated volume, the sixth in a series, an international group of specialists representing the United States, Japan, China, Taiwan, Thailand, Chile, Korea, Vietnam, Malaysia, Australia, and Hong Kong describe the results of a workshop on the taxonomy of the groups ""Sargassum, Gelidium, Gracilaria, and Hypnea"". The workshop was held at the University of Malaya, Kuala Lumpur, in 1995."
13,,"The following papers are included in this proceedings: 1. Studies on the Biserrulic ""Sargassum"" of China: I. Taxonomy of the subsection ""Biserrulae"". C. K. Tseng and Lu Baoren pp. 3-7. 2. Studies on the glomerulate ""Sargassum"" of China: IV. Series of ""Platycarpae"". C. K. Tsend and Lu Baoren. pp. 9- 25. 3. Taxonomic and nomenclatural study of ""Sargassum duplicatum"" Bory and related species. Tetsuro Ajisaka, et al. pp. 27-36. 4. ""Sargassum hemiphyllum"" (Turner) C. Agardh var. ""chinese"" J. agardh from Vietnam, the Chinese mainland and Taiwan. Tetsuro Ajisaka, et al. pp. 37-49. 5. ""Sargassum carpophyllum"" J. Agardh var. ""nhatrangense (Pham) Ajisaka, comb. nov. and ""S. piluliferum"" (Turner) C. Agardh var. ""serratifolium"" Yamada from Vietnam. Tetsuro Ajisaka, et al. pp. 51-60. 6. ""Sargassum stolonifolium"" Phang et Yoshida sp. nov. from Penang Island, Peninsular Malaysia. Siew-Moi Phang and Tadao Yoshida pp. 61-73. 7. The spermatangial sorus of ""Gelidiella acerosa"" (Gelidiellacea, Gelidiales). Bernabe Santelices pp. 77-87. 8. An adelphoparasiti​c alga growing on ""Gracilaria salicornia"" from Malaysia. Hirotoshi Yamamoto and Phang Siew Moi. pp. 91-95. 9. A Bisporangial sporophyte in the life history of ""Gracilaria chorda"" var. ""exilis"" (Gracilariaceae​). Hirotoshi Yamamoto and Hiroko Yamauchi pp. 97-102. 10. Studies on terete species of Australian ""Gracilaria"". Alan J. K. Millar and Xia Bangmei pp. 103-109. 11. Some flattened species of ""Gracilaria"" from Australia. Alan J. K. Millar pp. 111-123. 12. Overview of ""Hypnea"" (Rhodophyta, Hypneaceae). Michio Masuda, et al. pp. 127-133. 13. Species of ""Hypnea"" from Japan. Yukimasa Yamagishi and Michio Masuda pp. 135-162. 14. Species of ""Hypnea"" Lamouroux (Gigartinales, Rhodophyta) from Taiwan. Young-Meng Chiang pp. 163-177. 15. Species of ""Hypnea"" from Thailand. Khanjanapaj Lewmanomont pp. 179-191. 16. Some species of the genus ""Hypnea"" (Gigartinales, Rhodophyta) from China. Xia Bangmei and Wang Yongqiang pp. 193-206."
