,MetadataField,Metadata
0,NSGL Document #:,ORESU-X1-73-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,THE UNITED STATES' IMPORTATION OF FISHERY PRODUCTS: AN ECONOMETRIC CASE STUDY OF THE SOUTHERN ATLANTIC AND GULF SHRIMP INDUSTRY
3,Author:,"BATIE, SANDRA SUTCH"
4,Publication Year :,1973
5,Publisher:,Oregon State University (OSU) Sea Grant Program
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X1-73-001
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SEE DIGITAL FOR ABSTRACT.
