,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-017
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ZONING THE GREAT BARRIER REEF, QUEENSLAND, AUSTRALIA"
3,Author:,"WICK, WILLIAM Q"
4,Publication Year :,1983
5,Source Citation:,"THE COASTAL SOCIETY BULLETIN, 6(03/04):18-21, 1983"
6,# Pages / Video Length:,4
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-83-017
9,Grant/Contract #:,NOAA SEA GRANT
10,Project #:,M/A-5
11,Abstract:,COASTAL ZONE;ZONING;REE​F;AUSTRALIA
