,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-17-039
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,StreamWebs Student Stewardship Network: Final Report (NOAA B-WET Program)
3,Author:,"O'Neill, Renee"
4,,"Rosenburg, Janice"
5,Publication Year :,2017
6,# Pages / Video Length:,25
7,Publication Type:,educational materials
8,Program Report #:,ORESU-E-17-039
9,Project #:,A/ESG-07
10,Abstract:,"This report summarizes the StreamWebs program, curriculum development and testing. The StreamWebs program provided students, teachers and project partners with hands-on field and classroom trainings; access to field sampling equipment; curriculum materials and open-source, web-based tools for watershed data analysis. The program launched a number of new partnerships and added to the exisiting cohort of teachers and community partners."
