,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FINITE WATER DEPTH EFFECTS ON MONLINEAR WAVES
3,Author:,"TUAH, H"
4,,"HUDSPETH, R T"
5,Publication Year :,1985
6,Source Citation:,"JOURNAL OF WATERWAY, PORT, COASTAL AND OCEAN ENGINEERING, 111(02):401-​416, MARCH 1985"
7,# Pages / Video Length:,16
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-85-003
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/CE-11
12,Abstract:,WAVE;ENGINEERIN​G
