,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-14-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Convenio de Adoptar un animal del aula. Formato para cuidar un animal del aula adoptado
3,Publication Year :,2014
4,# Pages / Video Length:,2
5,Publication Type:,educational materials
6,Program Report #:,ORESU-E-14-001
7,Project #:,A/NIS-18-NSI
8,Notes:,In Spanish only
9,Abstract:,This publication is a Spanish translation of Adopting a Classroom Animal: Pledge-​Form/Care-​Sheet [ORESU-​E-​11-​011]. Instructions and agreement on how to care for an adopted classroom animal.
