,MetadataField,Metadata
0,NSGL Document #:,ORESU-L-98-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant publications & videos: December 1998
3,Author:,Oregon Sea Grant
4,Publication Year :,1998
5,Publisher:,OSU Sea Grant
6,# Pages / Video Length:,40
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-L-98-001
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,M/A-12
11,Notes:,Removed no longer working URL provided by Oregon Sea Grant.
12,Abstract:,A listing of Oregon Sea Grant publications and videos through December 1998.
