,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-72-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ECONOMICS OF HATCHERY SALMON DISPOSAL IN OREGON
3,Author:,"Roberts, Kenneth J."
4,Publication Year :,1972
5,Publisher:,"Oregon State University Sea Grant Extension, Marine Advisory Program"
6,# Pages / Video Length:,20
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G-​72-​003; SG Number 17
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,SERIES: COMMERCIAL FISHING PUBLICATION.
11,Abstract:,"The following report was indirectly initiated by individuals concerned with the disposal of salmon returning to Oregon hatcheries. App​reciation is expressed to these individuals as well as those called upon to provide information included in the report. In particular, the successful bidders for the Fish Commission of Oregon FCO! hatchery salmon for the period 1968-71 are to be commended; each of the successful bidders was interviewed. Cooperation was 100 percent, all successful bidders devoted the time necessary to provide the information requested. The Fish Commission of Oregon provided information and assistance without which the report would have been incomplete. The knowledge and information provided to the author by bidders and the FCO has proved to be invaluable."
