,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,INFLUENCE OF HARCHERY SMOLT RELEASES ON ADULT SALMON PRODUCTION AND ITS VARIABILITY
3,Author:,"MC CARL, B A"
4,,"RETTIG, R B"
5,Publication Year :,1978
6,Source Citation:,"CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES, 40(11):1880-​1886, 1 983"
7,# Pages / Video Length:,7
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-83-031
10,Grant/Contract #:,NOAA SEA GRANT
11,Abstract:,SMOLT;SALMON;^
