,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-13-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Ornamental Fish--Coral Reef Conservation [exhibit]
3,Author:,"Farley, Mark"
4,,"Miller-Morgan, Tim"
5,Publication Year :,2013
6,# Pages / Video Length:,1
7,Publication Type:,educational materials
8,Program Report #:,ORESU-E-13-009
9,Project #:,A/ESG-07
10,Abstract:,An exhibit discussing coral reef conservation. Scientists at OSU are working to change collection techniques and improve the health of all aquatic organisms worldwide through classess and seminars that explains to hobbyists the methods to support legitimate reef conservation efforts.
