,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-79-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Marine Mammal Information (May and December 1979)
3,Author:,"Larison, Jim"
4,,"Morehouse, Connie"
5,,"Wick, William Q. (Director)"
6,Editor :,"Mate, Bruce R."
7,Publication Year :,1979
8,Publisher:,Oregon State University Sea Grant College Program
9,# Pages / Video Length:,78
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-79-004
12,Grant/Contract #:,NOAA Sea Grant No. 04-7-158-44085
13,Notes:,Two newsletter issues in one entry for 1979.
14,Abstract:,The purpose of this newsletter is to communicate timely research results among marine mammalogists worldwide and to stimulate collaborative and comparative research efforts. Each issue will carry a feature on an important research aspect of marine mammals.
