,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,QUANTITATIVE AND SELECTIVE GAS CHROMATOGRAPHIC ANALYSIS OF DIMETHYL- AND TRIMETHYLAMINE IN FISH
3,Author:,"MILLER, ALEXANDER III"
4,,"SCANLAN, RICHARD ANTHONY"
5,,"LEE, JONG SUN"
6,,"LIBBEY, LEONARD MORTON"
7,Publication Year :,1972
8,Source Citation:,"JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY, 20(03):709-711, MAY-JUNE 1 972"
9,# Pages / Video Length:,3
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​72-​004; OSU AES TP# 3153
12,Grant/Contract #:,NOAA SEA GRANT
13,,FDA G# 1RO1-FD-00382
14,Abstract:,AMINES
