,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-15-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Wave energy engineer: Building a model wave generator
3,Author:,"Hanshumaker, William"
4,,"Moon, Ruby"
5,,"Perrills, Alan"
6,Publication Year :,2015
7,Source Citation:,"Current: The Journal of Marine Education 29(2): 32-35, June 2015"
8,Publisher:,National Marine Educators Association
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-15-010
12,Project #:,A/ESG-07
13,Abstract:,"Kinetic energy is the type of energy that exists within motion. Waves are in constant motion and therefore possess a consistent form of energy. Wave energy devices are being developed to harness that energy and convert it to electricity. This article, intended for 4th- through 12th-grade teachers, describes how to make a simple, working model of a wave energy device and a water tank in which to test it, and includes explanations of the theories behind wave energy and electromagnetis​m."
