,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-13-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The nature of Oregon: master naturalists share their love of the land (online video)
3,Publication Year :,2013
4,# Pages / Video Length:,10:29 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-13-001
7,Project #:,A/ESG-07
8,URL:,http://www.yout​ube.com/watch?v​=XSYaGpPXdNk
9,Abstract:,YouTube video: The Nature of Oregon Master Naturalists: share their love of the land.
