,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-85-030
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Summary of significant court decisions regarding federal-state offshore resource ownership, management and boundary questions"
3,Author:,"Skillman, Greg"
4,Publication Year :,1987
5,Source Citation:,"""Proceedings: National Conference on the States and an Extended Territorial Sea,"" L.R. King and A. Broussard (compilers), College Station, Texas, December 9-11, 1985."
6,# Pages / Video Length:,2
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-85-030
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"The author summarizes major court decisions on questions that have pitted states against the federal government. The areas of conflict covered are boundary determinations, pollution control, and living resource management."
