,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"STABILITY OF RAINBOW TROUT (""SALMO GAIRDNERI"") MUSCLE LYSOSOMES AND THEIR RELATIONSHIP TO RIGOR MORTIS"
3,Author:,"WHITING, RICHARD CHARLES"
4,,"MONTGOMERY, MORRIS WILLIAM"
5,,"ANGLEMIER, ALLEN FRANCIS"
6,Publication Year :,1975
7,Source Citation:,"JOURNAL OF FOOD SCIENCE, 40( ):854-857, 1975"
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​75-​007; OSU AES TP# 3899; NOAA-75120405
11,Grant/Contract #:,NOAA SEA GRANT
