,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"GENETIC RELATEDNESS OF CLINICAL AND ENVIRONMENTAL ISOLATES OF LACTOSE-​POSITIVE ""VIBRIO VULNIFICUS"""
3,Author:,"TISON, DAVID L"
4,,"SEIDLER, RAMON J"
5,Publication Year :,1981
6,Source Citation:,"CURRENT MICROBIOLOGY, 6( ):181-184, 1981"
7,# Pages / Video Length:,4
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-81-019
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/FSD-8
12,Abstract:,GENETIC;VIBRIO;​BACTERIA
