,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-68-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SPECIES ASSOCIATIONS OF BENTHIC FISHES ON THE CONTINENTAL SHELF AND SLOPE OFF OREGON
3,Author:,"DAY, DONALD S"
4,,"PERCY, WILLIAM G"
5,Publication Year :,1968
6,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 25(12):2665-​2675, DEC. 1968"
7,# Pages / Video Length:,11
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-68-002
10,Grant/Contract #:,NOAA SEA GRANT
11,,AEC C# AT(45-1)1726
