,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-029
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ISOLATION AND CHARACTERIZATIO​N OF BACTERIAL PATHOGENS FROM EELS (""ANGUILLA JAPONICA"") CULTURED IN KOREA"
3,Author:,"HAH, YUNG-CHIL"
4,,"HONG, SOON-WOO"
5,,"OH, HEE-BOK"
6,,"FRYER, JOHN L"
7,,"ROHOVEC, JOHN S"
8,Publication Year :,1984
9,Source Citation:,"KOREAN JOURNAL OF MICROBIOLOGY, 22(01):41-48, 1984"
10,# Pages / Video Length:,8
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,ORESU-R-84-029
13,Grant/Contract #:,NOAA SEA GRANT
14,Abstract:,PATHOGEN;EEL;KO​REA;BACTERIA
