,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-93-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Phylogeny and intracellular survival of Renibacterium salmoninarum (thesis abstract)
3,Author:,"Gutenberger, S. K."
4,Publication Year :,1993
5,Publisher:,"Oregon State University, Sea Grant"
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-93-001
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,R/FSD-12; R/FSD-14
11,Abstract:,See digital for the abstract.
