,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-14-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,The LID site planning process
3,Author:,"Godwin, Derek C."
4,,"Cahill, Maria"
5,,"Huntsinger, Teresa"
6,Editor :,"Cooper, Rick"
7,Publication Year :,2014
8,Publisher:,Oregon State University
9,# Pages / Video Length:,9
10,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
11,Program Report #:,ORESU-G-14-003
12,Project #:,M/A-21
13,,A/ESG-07
14,Notes:,Adapted with permission from the Southeast Michigan Low Impact Development Manual
15,Abstract:,"The LID site design process builds on the traditional approach to site design. It begins with analysis of the site, and incorporates steps to involve local decision makers early in the process. The process has been consolidated into nine basic steps, each of which is described and discussed in this fact sheet."
