,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-97-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"History, science, the law, and watershed recovery in the Grande Ronde"
3,Author:,"Duncan, Angus"
4,Publication Year :,1997
5,# Pages / Video Length:,82
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,ORESU-O-97-001
8,Project #:,M/A-12
9,Abstract:,"In this case study, a policymaker on northwest salmon provides an insider's view of the struggles one community has faced in attempting to restore endangered salmon. The study focuses on one of the first watershed programs in the Columbia Basin, the Grande Ronde, where the politics involve complex issues of science, law, and community values. In both its successes and failures, the Grande Ronde has lessons for lawgivers and policymakers, for agency professionals, tribal leaders, and local government officials."
