,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-74-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A LONG-LINE (SET-LINE) CRAB POT SYSTEM (Revised)
3,Author:,"Fisher, R. Barry"
4,Publication Year :,1974
5,Publisher:,"Oregon State University Sea Grant, Agricultural Experiment Station (AES)"
6,# Pages / Video Length:,8
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-74-001; AES Circular of Information 630
9,Grant/Contract #:,NOAA Institutional Sea Grant No. 2-35187
10,Notes:,SEE ORESU-G-70-006 FOR EARLIER EDITION
11,Abstract:,Preliminary investigation by the Department of Fisheries and Wildlife indicates that a long-line crab pot retrieval system has definite advantages over the individual pot retrieval method currently in use on the Oregon coast. The comparative study is part of a research project established to determine the relative merits of the two retrieval systems.
