,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-81-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Gray Whale (film)(DVD)
3,Publication Year :,1981
4,Publisher:,Oregon State University Sea Grant
5,# Pages / Video Length:,8 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-81-001
8,Grant/Contract #:,NOAA Sea Grant
9,Abstract:,"Gray whales migrate north and south along the West Coast of America, 9,000 miles each year--day and night. Spending most of their lives within sight of land, giant grays have plied these shallow waters for at least as long as we are able to look back into history. Year after year we have watched them and yet we know so very little about them. A group of Oregon State University scientists have been studying these gray whales from their summer feeding ""grounds"" in the Bering, Beaufort and Chukchi Seas, to their calving lagoons in Baja, Mexico. By using compact radio transmitters, shore-based monitoring stations, and airplane-​mounted radio receivers, these scientists have learned much about whale movements, diving patterns and behavior. ""Gray Whale"" is a filmed documentation of their work. The eight-minute film report is designed for those with a scientific interest in tag design and in the remote monitoring process."
