,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-014
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Octopus move February 2012 (YouTube video)
3,Publication Year :,2012
4,# Pages / Video Length:,3 minutes
5,Publication Type:,videos
6,Program Report #:,ORESU-V-12-014
7,Project #:,A/ESG-07
8,URL:,http://www.yout​ube.com/watch?v​=3akYQWfueDM&li​st=UUkM5rgmnig1​CYOhXh6cJAXA
9,Abstract:,The Hatfield Marine Science Center (HMSC) Visitor Center husbandry team moves Pearl the octopus from her quarantine tank to the Visitor Center.
