,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-04-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Sharks of Oregon (brochure)
3,Author:,"Raver, Duane"
4,,"Whipple, Monica"
5,Editor :,"Ridlington, Sandy"
6,Publication Year :,2004
7,Publisher:,OSU Sea Grant
8,# Pages / Video Length:,6
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,ORESU-G-04-010
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,M/A-20
13,Notes:,This brochure is advertises the Sharks of Oregon poster (See ORESU-G-04-009)
14,Abstract:,"Worldwide, there are more than 400 species of sharks. Fifteen of them inhabit the waters off the Oregon coast at least part of each year. This new color brochure contains illustrations and descriptions of each species, focusing on size, distinguishing characteristics​, and usual habitats. It also offers tips for avoiding shark attacks."
