,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-14-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Things you'll need to know: publishing Sea Grant-sponsored work (revised).
3,Editor :,"Cooper, Rick"
4,Publication Year :,2014
5,# Pages / Video Length:,9
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,ORESU-H-14-002
8,Project #:,M/A-21
9,Abstract:,"Congress has mandated that all researchers who receive federal funds from NOAA’s Office of Sea Grant must publish research results and distribute them to as wide an audience as possible. In addition, these results must be reported to the federal government, which maintains a library of all Sea Grant-funded publications at the University of Rhode Island. This publication discusses how you can meet the publication requirements of the Office of Sea Grant as easily and efficiently as possible."
