,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"TURNOVER OF LABEL FROM (1-14C) LINOLENIC ACID IN PHOSPHOLIPIDS OF COHO SALMON, ""ONCORHYNCHUS KISUTCH"""
3,Author:,"PARKER, ROBERT S"
4,,"SELIVONCHICK, DANIEL P"
5,,"SINNHUBER, RUSSEL OTTO"
6,Publication Year :,1980
7,Source Citation:,"LIPIDS, 15(02):80-85, 1980"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-80-002
11,Grant/Contract #:,NOAA SEA GRANT
