,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Buying Albacore Tuna directly from a commercial fisherman (online video)
3,Author:,"Hildenbrand, Kaety"
4,Publication Year :,2011
5,# Pages / Video Length:,5 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-11-009
8,Project #:,A/ESG-07
9,URL:,http://www.yout​ube.com/watch?v​=2lspr6Uh_Dk&fe​ature=plcp&cont​ext=C4de4418VDv​jVQa1PpcFPQdj_8​JHO0wN2W87LrJ7d​jWyGZBVeaKho%3D​
10,Abstract:,"Kaety Hildenbrand, Oregon Sea Grant Extension, shows you how to buy an Albacore Tuna directly from a commercial fisherman: questions to ask, what to expect, and what you need to bring to get your fish home safely."
