,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-15-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Project Piaba [online video]
3,Author:,"Cone, Joe"
4,,"Miller-Morgan, Tim"
5,Publication Year :,2015
6,# Pages / Video Length:,10:37 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-15-022
9,Project #:,A/ESG-07
10,URL:,https://www.you​tube.com/watch?​v=L2pfeQRSJoE
11,Abstract:,"In 2014, Oregon Sea Grant chronicled the work of numerous scientists in their efforts to educate the world about sustainable ornamental fisheries. This is a video about Project Piaba, a sustainable aquarium fish initiative located on the Rio Negro tributary of the Amazon River."
