,MetadataField,Metadata
0,NSGL Document #:,ORESU-T-72-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Fresh Fish Sales as a Function of Promotion in a Portland, Oregon, Grocery Chain"
3,Author:,"Batie, S. S."
4,,"Smith, Frederick J."
5,Publication Year :,1972
6,Publisher:,"OSU Sea Grant College Program, Agricultural Experiment Station"
7,# Pages / Video Length:,18
8,Publication Type:,technical reports/surveys​/patents
9,Program Report #:,ORESU-​T-​72-​003; Special Report No. 372
10,Grant/Contract #:,NOAA Sea Grant No. 2-35187
11,Abstract:,This report provides some information which will guide retail grocers in making seafood promotion decisions and assist others attempting similar studies. Keywords: MARKET STUDY; ADVERTISING; RED SNAPPER; SOLE; SILVER SALMON
