,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Wave tanks: a wonder of the modern age (YouTube video)
3,Author:,"Baker, Harrison"
4,Publication Year :,2012
5,# Pages / Video Length:,1 minute
6,Publication Type:,videos
7,Program Report #:,ORESU-V-12-008
8,Project #:,A/ESG-07
9,URL:,http://www.yout​ube.com/watch?v​=YdC7_DHUE3g&li​st=UUkM5rgmnig1​CYOhXh6cJAXA
10,Abstract:,"Mark Farley and Laura Dover-Good of the Free-Choice Learning Lab experiment with two newly-arrived wave tanks at the Hatfield Marine Science Center Visitor Center in Newport, Oregon."
