,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-91-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Novel pyrroles from the Oregon red alga ""Gracilariopsis lemaneiformis"""
3,Author:,"Jiang, Zhi D."
4,,"Gerwick, William H."
5,Publication Year :,1991
6,Source Citation:,"""Journal of Natural Products,"" 54(2):403-407, March/April, 1991."
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-91-019
10,Project #:,R/PD-51
11,Abstract:,"Many cold- and temperate-water algae from the U.S. Pacific northwest produce metabolites of polyunsaturated fatty acid origin. Other than tetrapyrrole pigments, pyrrole-​containing natural products have been encountered only rarely in the marine environment, with distribution limited principally to sponges, bryozoans, cyanobacteria, and brown algae. Reported here, however, is the isolation of two new pyrrole natural products from the temperate-water red alga, ""Gracilariopsis lemaneiformis"", as diacetate derivatives."
