,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-018
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,FISH CELL LINES: ESTABLISHMENT AND CHARACTERIZATIO​N OF NINE CELL LINES FROM SALMONIDS
3,Author:,"LANNAN, C N"
4,,"WINTON, J R"
5,,"FRYER, J L"
6,Publication Year :,1984
7,Source Citation:,"IN VITRO, 20(09):671-676, SEPTEMBER 1984"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-84-018
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/FSD-5
13,Abstract:,SALMONID;CELL CULTURE;VIRUS;D​ISEASE
