,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-96-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Epoxy allylic carbocations as conceptual intermediates in the biogenesis of diverse marine oxylipins
3,Author:,"Gerwick, William H."
4,Publication Year :,1996
5,Source Citation:,"""Lipids,"" 31(12):1215-​1231, 1996."
6,# Pages / Video Length:,17
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-96-019
9,Project #:,R/BT-18
10,Abstract:,"Marine organisms, especially marine algae, are extremely rich in diversity of novel oxylipin structures. Many of these oxylipins contain functionalities and rings of a type and location unknown in mammalian systems. In this perspective reviewing marine oxylipins, a proposal is formulated for the central intermediacy of an epoxy allylic carbocation in the biogenesis of these diverse structures. This proposal is strengthened by the relatively large number of examples, which are consistent with this type of mechanistic transformation."
