,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-99-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Volunteer Training Manual: Whale Watching Spoken Here
3,Author:,"Rivers, Mike"
4,,"Mate, Bruce"
5,Publication Year :,1999
6,# Pages / Video Length:,24
7,Publication Type:,"handbooks, manuals, guides"
8,Program Report #:,ORESU-H-99-008
9,Project #:,A/ESG-4
10,Notes:,Revised November 1999
11,Abstract:,This manual provides guidance for volunteers on how to participate in the Oregon whale watching program and effectively educate the public about whales off the coast of Oregon.
