,MetadataField,Metadata
0,NSGL Document #:,ORESU-L-95-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Recent articles in ocean and coastal law and policy
3,Editor :,"Coffman, A. G."
4,Publication Year :,1995
5,Source Citation:,"""Ocean and Coastal Law Journal,"" 1(2):295-322, 1995."
6,# Pages / Video Length:,16
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-L-95-002
9,Project #:,R/PPA-38
10,Abstract:,"Andrea Coffman, librarian of the Ocean and Coastal Law Center at the University of Oregon School of Law, has compiled 27 pages of references on marine legal and policy affairs. The works were published between 1991 and 1995."
