,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-17-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Coast Renewable Energy Challenge (online video)
3,Author:,"Cholewczynski, Vanessa"
4,Publication Year :,2017
5,# Pages / Video Length:,2:31 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-17-003
8,Project #:,A/ESG-07
9,URL:,https://www.you​tube.com/watch?​v=oRbnEOnRHyI
10,Abstract:,"Coordinated by Oregon Sea Grant, the Oregon Coast Renewable Energy Challenge is an annual competition in which students show off devices they built that are powered by water, wind or light. More than 200 students entered 75 devices in the 2017 competition, which was held on Feb. 28 at the Hatfield Marine Science Center in Newport. The event promotes the development of skills in science, technology, engineering and math."
