,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-71-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ANALYSIS OF THE ACOUSTIC SIGNATURE OF DUNGENESS CRABS (CANCER MAGISTER)
3,Author:,"FRANK, RUDOLPH J"
4,,"CROSS, CARLTON E"
5,,"JENSEN, LELAND C"
6,Publication Year :,1971
7,Source Citation:,"INTERNATIONAL CONFERENCE ON ENGINEERING IN THE OCEAN ENVIRONMENT PP . 27-32 INSTITUTE OF ELECTRICAL AND ELECTRONICS ENGINEERS SAN DIEGO, CALIFORNIA SEPT. 21-23, 1971"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-71-007
11,Grant/Contract #:,NOAA SEA GRANT
12,,NMFS C# 14-17-0001-1965
