,MetadataField,Metadata
0,NSGL Document #:,ORESU-NR-12-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Deploying dissolved oxygen sensors on crab pots for ocean observations
3,Author:,"Shearman, R. Kipp"
4,,"Childress, Jeremy L."
5,Publication Year :,2012
6,Source Citation:,"""Sea Technology Magazine,"" 53(6):25-26, 29-30, 2012."
7,# Pages / Video Length:,4
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-NR-12-009
10,Project #:,R/EC-12-PD
11,,R/EC-15-PD
12,,R/HBT-11
