,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-033
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fisheries research in Chile: opportunities for the future
3,Author:,"Smith, Frederick J."
4,Publication Year :,1986
5,Source Citation:,"""International Conference on Fisheries,"" Proceedings, pp. 831-839, August 10-15, 1986."
6,# Pages / Video Length:,9
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-86-033
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"Although students are not encouraged to enter the marine science profession in Chile, the number of institutions and researchers has increased in recent years as commercial fisheries have become more important in the Chilean economy. Great competition exists among research institutions and disciplines. Whereas much of this competition is due to a scarcity of research funds, it has also become institutionaliz​ed and reduces the opportunity for obtaining funds from international organizations. Scientific data and research results are closely guarded. More than a quarter of the research results are published outside Chile; those published within Chile are directed primarily at research colleagues. Thus, very little information reaches people in the commercial sector who might gain some economic benefit from the investment in research."
