,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-73-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,UNDERSTANDING AND USING MARINE ECONOMICS DATA SHEETS
3,Author:,"Smith, Frederick J."
4,Publication Year :,1973
5,Publisher:,"Oregon State University Extension Service, Sea Grant Marine Advisory Program (MAP)"
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-73-005; S.G. No. 24
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,This bulletin explains the purpose and use of Marine Economics Data Sheets. The explanation begins in the beginning of the report and continues on page 4. Pages 2 and 3 illustrate both sides of a Marine Economics Data Sheet and describe its various parts.
