,MetadataField,Metadata
0,NSGL Document #:,ORESU-X2-80-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECT OF CONDENSED PHOSPHATES AND STEAM PRECOOKING TIME ON THE YIELD AND QUALITY OF CANNED SHRIMP (""PANDALUS JORDANI"") MEAT"
3,Author:,"AYENI, TIMOTHY OLUSEGUN"
4,Publication Year :,1980
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X2-80-005
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,SEAFOOD PROCESSING. See digital for abstract.
